word	count	prob	mps	neighbors	s1	s2	s3	s4	s5	e1	e2	e3	e4	e5	length
stavebnej	250	-8.46	0	0	1761	378	120	31	8	605	561	210	6	2	9
suroviny	250	-9.3	0	0	1761	38	3	2	2	1260	214	68	12	9	8
chráni	250	-7.37	0	3	474	192	30	18	12	1206	41	5	2	1	6
otázkach	250	-9.38	0	0	1034	54	13	9	8	936	860	68	9	1	8
foundation	250	-12.98	0	0	403	60	2	1	1	403	74	14	10	7	10
panovníkom	250	-9.0	0	0	2764	173	25	7	7	1223	761	182	17	16	10
kráľovským	250	-7.56	0	0	1091	213	56	27	25	1223	169	47	16	2	10
vraždy	250	-7.04	6	6	1578	53	10	4	4	1260	101	3	1	1	6
te	250	-2.91	60	68	778	192	192	192	192	2264	107	107	107	107	2
rekonštrukcie	250	-11.38	0	0	917	195	14	10	6	2264	600	110	11	4	13
departement	250	-12.05	0	0	940	153	8	7	7	312	53	37	14	4	11
ďalekohľadom	250	-12.18	0	0	18	18	18	6	5	1223	761	51	20	7	12
reštaurácia	250	-12.54	0	0	917	195	4	3	3	2423	532	90	43	8	11
sabinov	250	-8.49	0	0	1761	90	3	1	1	670	580	44	5	1	7
zranenia	250	-8.42	0	0	1082	49	9	7	6	2423	532	175	83	7	8
predaných	250	-6.21	0	0	2764	1139	423	122	12	936	860	421	198	24	9
stráže	250	-6.66	0	1	1761	378	146	15	3	2264	24	6	1	1	6
spolupracovala	250	-12.46	0	0	1761	283	128	56	17	2423	356	123	47	38	14
časový	250	-6.8	6	7	238	47	39	18	9	649	49	41	3	2	6
podstatu	250	-7.93	0	0	2764	970	156	10	9	1587	113	6	1	1	8
najmenší	250	-8.64	0	0	1101	367	112	11	6	441	33	2	2	2	8
grafu	250	-7.13	0	1	244	70	29	10	1	1587	4	1	1	1	5
gemini	250	-8.6	0	0	244	64	2	1	1	1206	41	3	2	1	6
vedomostí	250	-9.44	0	0	1578	197	54	6	6	441	63	34	26	1	9
tradícií	249	-8.07	0	0	778	160	37	16	6	441	51	28	4	1	8
